4196.30639	-0.0000506875
4194.37794	-0.0000601264
4192.44949	-0.0000595844
4190.52104	-0.0000280242
4188.59259	0.0000019621
4186.66414	-0.0000034620
4184.73569	-0.0000152651
4182.80724	-0.0000000291
4180.87879	0.0000205275
4178.95034	0.0000194071
4177.02189	0.0000142616
4175.09344	0.0000354585
4173.16499	0.0000692394
4171.23654	0.0000783929
4169.30810	0.0000574847
4167.37965	0.0000245299
4165.45120	0.0000140925
4163.52275	0.0000378780
4161.59430	0.0000495773
4159.66585	0.0000219375
4157.73740	-0.0000107361
4155.80895	-0.0000185527
4153.88050	-0.0000063458
4151.95205	0.0000072822
4150.02360	0.0000222826
4148.09515	0.0000464616
4146.16670	0.0000514130
4144.23825	0.0000311790
4142.30980	0.0000322356
4140.38135	0.0000656859
4138.45290	0.0000926827
4136.52445	0.0000838584
4134.59600	0.0000578815
4132.66755	0.0000555052
4130.73910	0.0000784288
4128.81065	0.0000923711
4126.88220	0.0000758313
4124.95375	0.0000422869
4123.02530	0.0000171156
4121.09685	0.0000181880
4119.16840	0.0000469915
4117.23996	0.0000727058
4115.31151	0.0000701023
4113.38306	0.0000662289
4111.45461	0.0000863278
4109.52616	0.0001008187
4107.59771	0.0000881816
4105.66926	0.0000762672
4103.74081	0.0000803901
4101.81236	0.0000835739
4099.88391	0.0000742751
4097.95546	0.0000662890
4096.02701	0.0000719505
4094.09856	0.0000810523
4092.17011	0.0000928745
4090.24166	0.0001126348
4088.31321	0.0001193925
4086.38476	0.0000951819
4084.45631	0.0000626023
4082.52786	0.0000586125
4080.59941	0.0000777214
4078.67096	0.0000912223
4076.74251	0.0000980955
4074.81406	0.0001097077
4072.88561	0.0001217748
4070.95716	0.0001168523
4069.02871	0.0000822905
4067.10027	0.0000449282
4065.17182	0.0000471470
4063.24337	0.0000755226
4061.31492	0.0000869215
4059.38647	0.0000765545
4057.45802	0.0000716902
4055.52957	0.0000850556
4053.60112	0.0000971367
4051.67267	0.0000900926
4049.74422	0.0000703393
4047.81577	0.0000596510
4045.88732	0.0000755519
4043.95887	0.0000989290
4042.03042	0.0001072900
4040.10197	0.0001058143
4038.17352	0.0001005845
4036.24507	0.0000850607
4034.31662	0.0000564495
4032.38817	0.0000326016
4030.45972	0.0000389789
4028.53127	0.0000784837
4026.60282	0.0001194293
4024.67437	0.0001351254
4022.74592	0.0001357694
4020.81747	0.0001236030
4018.88902	0.0000999465
4016.96057	0.0000917001
4015.03213	0.0000895297
4013.10368	0.0000670927
4011.17523	0.0000483438
4009.24678	0.0000614321
4007.31833	0.0000830169
4005.38988	0.0000848535
4003.46143	0.0000813852
4001.53298	0.0000816642
3999.60453	0.0000707011
3997.67608	0.0000514958
3995.74763	0.0000518376
3993.81918	0.0000848176
3991.89073	0.0001180733
3989.96228	0.0001196123
3988.03383	0.0000990343
3986.10538	0.0000748823
3984.17693	0.0000602489
3982.24848	0.0000670922
3980.32003	0.0000855431
3978.39158	0.0000942347
3976.46313	0.0000831147
3974.53468	0.0000611700
3972.60623	0.0000536151
3970.67778	0.0000665679
3968.74933	0.0000862970
3966.82088	0.0001028923
3964.89243	0.0001020350
3962.96399	0.0000768106
3961.03554	0.0000497603
3959.10709	0.0000479894
3957.17864	0.0000558004
3955.25019	0.0000463652
3953.32174	0.0000425212
3951.39329	0.0000594899
3949.46484	0.0000735240
3947.53639	0.0000803994
3945.60794	0.0000869210
3943.67949	0.0000834379
3941.75104	0.0000690168
3939.82259	0.0000566563
3937.89414	0.0000556640
3935.96569	0.0000720832
3934.03724	0.0000996676
3932.10879	0.0001152607
3930.18034	0.0001088099
3928.25189	0.0000988750
3926.32344	0.0001106129
3924.39499	0.0001360110
3922.46654	0.0001481411
3920.53809	0.0001551460
3918.60964	0.0001682031
3916.68119	0.0001715447
3914.75274	0.0001569197
3912.82430	0.0001385345
3910.89585	0.0001277218
3908.96740	0.0001308967
3907.03895	0.0001566608
3905.11050	0.0001912608
3903.18205	0.0002082319
3901.25360	0.0001985102
3899.32515	0.0001723806
3897.39670	0.0001525490
3895.46825	0.0001536871
3893.53980	0.0001789455
3891.61135	0.0001953610
3889.68290	0.0001786726
3887.75445	0.0001859565
3885.82600	0.0002291959
3883.89755	0.0002442610
3881.96910	0.0002303424
3880.04065	0.0002086826
3878.11220	0.0001789604
3876.18375	0.0001660611
3874.25530	0.0001806866
3872.32685	0.0002131106
3870.39840	0.0002535575
3868.46995	0.0002687427
3866.54150	0.0002481018
3864.61305	0.0002220857
3862.68460	0.0002106766
3860.75616	0.0002095101
3858.82771	0.0002234506
3856.89926	0.0002981934
3854.97081	0.0004201604
3853.04236	0.0004489163
3851.11391	0.0003373397
3849.18546	0.0002192121
3847.25701	0.0001897037
3845.32856	0.0002205383
3843.40011	0.0002527742
3841.47166	0.0002764158
3839.54321	0.0003116468
3837.61476	0.0003290486
3835.68631	0.0002950428
3833.75786	0.0002395662
3831.82941	0.0002020935
3829.90096	0.0001931998
3827.97251	0.0001975221
3826.04406	0.0001951850
3824.11561	0.0002085234
3822.18716	0.0002513349
3820.25871	0.0002811400
3818.33026	0.0002912378
3816.40181	0.0002853244
3814.47336	0.0002342362
3812.54491	0.0001696937
3810.61646	0.0001564093
3808.68802	0.0001944366
3806.75957	0.0002276830
3804.83112	0.0002340984
3802.90267	0.0002415900
3800.97422	0.0002215484
3799.04577	0.0001615912
3797.11732	0.0001222577
3795.18887	0.0001061980
3793.26042	0.0000894719
3791.33197	0.0000834854
3789.40352	0.0000780460
3787.47507	0.0000655681
3785.54662	0.0000591653
3783.61817	0.0000564337
3781.68972	0.0000439619
3779.76127	0.0000142993
3777.83282	-0.0000251841
3775.90437	-0.0000567448
3773.97592	-0.0000635914
3772.04747	-0.0000396182
3770.11902	-0.0000143403
3768.19057	-0.0000229485
3766.26212	-0.0000581991
3764.33367	-0.0001022567
3762.40522	-0.0001382616
3760.47677	-0.0001577397
3758.54832	-0.0001698837
3756.61988	-0.0001687154
3754.69143	-0.0001320208
3752.76298	-0.0000631244
3750.83453	-0.0000252517
3748.90608	-0.0000607788
3746.97763	-0.0000904186
3745.04918	-0.0000842919
3743.12073	-0.0001494938
3741.19228	-0.0002828615
3739.26383	-0.0003588072
3737.33538	-0.0003583778
3735.40693	-0.0003537785
3733.47848	-0.0003815002
3731.55003	-0.0004363095
3729.62158	-0.0004968715
3727.69313	-0.0005410605
3725.76468	-0.0005759697
3723.83623	-0.0006264935
3721.90778	-0.0006895571
3719.97933	-0.0007440124
3718.05088	-0.0007874139
3716.12243	-0.0008280284
3714.19398	-0.0008534479
3712.26553	-0.0008684967
3710.33708	-0.0009178447
3708.40863	-0.0010089523
3706.48019	-0.0011063095
3704.55174	-0.0011840484
3702.62329	-0.0012482407
3700.69484	-0.0013271880
3698.76639	-0.0014240805
3696.83794	-0.0015095638
3694.90949	-0.0015766036
3692.98104	-0.0016427266
3691.05259	-0.0017092165
3689.12414	-0.0017921098
3687.19569	-0.0019282450
3685.26724	-0.0021053900
3683.33879	-0.0022724995
3681.41034	-0.0024092773
3679.48189	-0.0025059029
3677.55344	-0.0025704864
3675.62499	-0.0026892947
3673.69654	-0.0028986495
3671.76809	-0.0031040094
3669.83964	-0.0032866478
3667.91119	-0.0035171148
3665.98274	-0.0037717812
3664.05429	-0.0039858925
3662.12584	-0.0041572400
3660.19739	-0.0043011932
3658.26894	-0.0044194618
3656.34049	-0.0045356788
3654.41205	-0.0046599861
3652.48360	-0.0047548646
3650.55515	-0.0048222430
3648.62670	-0.0049239933
3646.69825	-0.0050651659
3644.76980	-0.0051839747
3642.84135	-0.0052620522
3640.91290	-0.0053313212
3638.98445	-0.0053971591
3637.05600	-0.0054355105
3635.12755	-0.0054510934
3633.19910	-0.0054589524
3631.27065	-0.0054505486
3629.34220	-0.0054554972
3627.41375	-0.0055220178
3625.48530	-0.0056038043
3623.55685	-0.0056191459
3621.62840	-0.0055740811
3619.69995	-0.0055491053
3617.77150	-0.0055884956
3615.84305	-0.0056453329
3613.91460	-0.0056757396
3611.98615	-0.0056904494
3610.05770	-0.0057173171
3608.12925	-0.0057668323
3606.20080	-0.0058215559
3604.27235	-0.0058678240
3602.34391	-0.0059020766
3600.41546	-0.0059202639
3598.48701	-0.0059347055
3596.55856	-0.0059636733
3594.63011	-0.0060000503
3592.70166	-0.0060192128
3590.77321	-0.0060208337
3588.84476	-0.0060288454
3586.91631	-0.0060607782
3584.98786	-0.0061093834
3583.05941	-0.0061500599
3581.13096	-0.0061815875
3579.20251	-0.0062215654
3577.27406	-0.0062522804
3575.34561	-0.0062540169
3573.41716	-0.0062576095
3571.48871	-0.0062877522
3569.56026	-0.0063213641
3567.63181	-0.0063404418
3565.70336	-0.0063604112
3563.77491	-0.0063857841
3561.84646	-0.0064025410
3559.91801	-0.0064112763
3557.98956	-0.0064208419
3556.06111	-0.0064252191
3554.13266	-0.0064164307
3552.20422	-0.0064096390
3550.27577	-0.0064238701
3548.34732	-0.0064433226
3546.41887	-0.0064403662
3544.49042	-0.0064093312
3542.56197	-0.0063702641
3540.63352	-0.0063491580
3538.70507	-0.0063439850
3536.77662	-0.0063173966
3534.84817	-0.0062519968
3532.91972	-0.0061811800
3530.99127	-0.0061390279
3529.06282	-0.0061186911
3527.13437	-0.0060809087
3525.20592	-0.0060047866
3523.27747	-0.0059241559
3521.34902	-0.0058739907
3519.42057	-0.0058306293
3517.49212	-0.0057559335
3515.56367	-0.0056628571
3513.63522	-0.0055873678
3511.70677	-0.0055204974
3509.77832	-0.0054397313
3507.84987	-0.0053504626
3505.92142	-0.0052491175
3503.99297	-0.0051320074
3502.06452	-0.0050196121
3500.13608	-0.0049184174
3498.20763	-0.0048073255
3496.27918	-0.0046730977
3494.35073	-0.0045471746
3492.42228	-0.0044623408
3490.49383	-0.0043897675
3488.56538	-0.0042779110
3486.63693	-0.0041239802
3484.70848	-0.0039669168
3482.78003	-0.0038265286
3480.85158	-0.0036945401
3478.92313	-0.0035786706
3476.99468	-0.0034797068
3475.06623	-0.0033724199
3473.13778	-0.0032386722
3471.20933	-0.0030774635
3469.28088	-0.0029080228
3467.35243	-0.0027520664
3465.42398	-0.0026034263
3463.49553	-0.0024480654
3461.56708	-0.0022974368
3459.63863	-0.0021626307
3457.71018	-0.0020329920
3455.78173	-0.0018960848
3453.85328	-0.0017486182
3451.92483	-0.0016011489
3449.99638	-0.0014541841
3448.06794	-0.0012994944
3446.13949	-0.0011515035
3444.21104	-0.0010106161
3442.28259	-0.0008510151
3440.35414	-0.0006684870
3438.42569	-0.0004917437
3436.49724	-0.0003333637
3434.56879	-0.0001784940
3432.64034	-0.0000152560
3430.71189	0.0001630976
3428.78344	0.0003383593
3426.85499	0.0004905008
3424.92654	0.0006448450
3422.99809	0.0008195024
3421.06964	0.0009951012
3419.14119	0.0011661483
3417.21274	0.0013428184
3415.28429	0.0015205112
3413.35584	0.0016830629
3411.42739	0.0018201114
3409.49894	0.0019488474
3407.57049	0.0020886608
3405.64204	0.0022306493
3403.71359	0.0023823350
3401.78514	0.0025502096
3399.85669	0.0027055133
3397.92825	0.0028397008
3395.99980	0.0029684529
3394.07135	0.0031058486
3392.14290	0.0032569566
3390.21445	0.0034053845
3388.28600	0.0035385233
3386.35755	0.0036474550
3384.42910	0.0037336564
3382.50065	0.0038345156
3380.57220	0.0039663156
3378.64375	0.0040921094
3376.71530	0.0041993544
3374.78685	0.0043086424
3372.85840	0.0044215010
3370.92995	0.0045197136
3369.00150	0.0045997291
3367.07305	0.0046865591
3365.14460	0.0047873845
3363.21615	0.0048808861
3361.28770	0.0049590310
3359.35925	0.0050235540
3357.43080	0.0050894790
3355.50235	0.0051687639
3353.57390	0.0052420273
3351.64545	0.0053048986
3349.71700	0.0053774058
3347.78855	0.0054463656
3345.86011	0.0054970309
3343.93166	0.0055481433
3342.00321	0.0056087165
3340.07476	0.0056672306
3338.14631	0.0057192859
3336.21786	0.0057754377
3334.28941	0.0058423989
3332.36096	0.0059118723
3330.43251	0.0059901476
3328.50406	0.0060861763
3326.57561	0.0061891181
3324.64716	0.0062794518
3322.71871	0.0063394136
3320.79026	0.0063866768
3318.86181	0.0064533236
3316.93336	0.0065297703
3315.00491	0.0066010063
3313.07646	0.0066704401
3311.14801	0.0067349439
3309.21956	0.0067892703
3307.29111	0.0068377671
3305.36266	0.0068785208
3303.43421	0.0069070975
3301.50576	0.0069420962
3299.57731	0.0070031830
3297.64886	0.0070746443
3295.72041	0.0071324669
3293.79197	0.0071831136
3291.86352	0.0072406740
3289.93507	0.0072986940
3288.00662	0.0073448732
3286.07817	0.0073874304
3284.14972	0.0074337721
3282.22127	0.0074665127
3280.29282	0.0074793510
3278.36437	0.0074954764
3276.43592	0.0075276322
3274.50747	0.0075646620
3272.57902	0.0076044365
3270.65057	0.0076429881
3268.72212	0.0076689520
3266.79367	0.0076914881
3264.86522	0.0077120974
3262.93677	0.0077231140
3261.00832	0.0077356482
3259.07987	0.0077675055
3257.15142	0.0078208307
3255.22297	0.0078633362
3253.29452	0.0078778537
3251.36607	0.0078961495
3249.43762	0.0079526287
3247.50917	0.0080418075
3245.58072	0.0081281243
3243.65227	0.0082064383
3241.72383	0.0082970029
3239.79538	0.0083985776
3237.86693	0.0084974403
3235.93848	0.0085875364
3234.01003	0.0086764162
3232.08158	0.0087648425
3230.15313	0.0088355262
3228.22468	0.0088835526
3226.29623	0.0089165932
3224.36778	0.0089256456
3222.43933	0.0088901445
3220.51088	0.0088121770
3218.58243	0.0087165376
3216.65398	0.0086066239
3214.72553	0.0084689874
3212.79708	0.0083034514
3210.86863	0.0081117367
3208.94018	0.0079001691
3207.01173	0.0076833968
3205.08328	0.0074667069
3203.15483	0.0072587011
3201.22638	0.0070705735
3199.29793	0.0069064335
3197.36948	0.0067609032
3195.44103	0.0066183535
3193.51258	0.0064806426
3191.58414	0.0063586188
3189.65569	0.0062482134
3187.72724	0.0061463830
